"mV"
-2.55172414
-2.51724138
-2.51724138
-2.48275862
-2.44827586
-2.4137931
-2.37931034
-2.31034483
-2.27586207
-2.20689655
-2.17241379
-2.10344828
-2.06896552
-2.0
-1.96551724
-1.89655172
-1.86206897
-1.79310345
-1.75862069
-1.68965517
-1.65517241
-1.5862069
-1.55172414
-1.48275862
-1.44827586
-1.37931034
-1.31034483
-1.24137931
-1.20689655
-1.13793103
-1.06896552
-1.0
-0.93103448
-0.89655172
-0.82758621
-0.75862069
-0.72413793
-0.65517241
-0.62068966
-0.55172414
-0.48275862
-0.4137931
-0.37931034
-0.31034483
-0.24137931
-0.20689655
-0.13793103
-0.10344828
-0.03448276
0.03448276
0.10344828
0.13793103
0.20689655
0.27586207
0.31034483
0.34482759
0.37931034
0.4137931
0.44827586
0.48275862
0.51724138
0.55172414
0.5862069
0.62068966
0.65517241
0.68965517
0.72413793
0.72413793
0.75862069
0.75862069
0.75862069
0.75862069
0.75862069
0.72413793
0.72413793
0.68965517
0.68965517
0.65517241
0.65517241
0.62068966
0.5862069
0.5862069
0.55172414
0.51724138
0.48275862
0.48275862
0.44827586
0.4137931
0.37931034
0.34482759
0.31034483
0.24137931
0.20689655
0.17241379
0.13793103
0.10344828
0.10344828
0.06896552
0.03448276
0.0
-0.03448276
-0.06896552
-0.10344828
-0.13793103
-0.17241379
-0.20689655
-0.24137931
-0.27586207
-0.34482759
-0.37931034
-0.4137931
-0.44827586
-0.48275862
-0.51724138
-0.55172414
-0.55172414
-0.5862069
-0.62068966
-0.62068966
-0.65517241
-0.68965517
-0.72413793
-0.72413793
-0.75862069
-0.79310345
-0.82758621
-0.86206897
-0.93103448
-0.96551724
-1.0
-1.03448276
-1.10344828
-1.13793103
-1.17241379
-1.20689655
-1.24137931
-1.27586207
-1.31034483
-1.34482759
-1.37931034
-1.4137931
-1.44827586
-1.48275862
-1.51724138
-1.51724138
-1.55172414
-1.5862069
-1.62068966
-1.65517241
-1.68965517
-1.68965517
-1.72413793
-1.75862069
-1.79310345
-1.82758621
-1.82758621
-1.86206897
-1.89655172
-1.93103448
-1.93103448
-1.96551724
-1.96551724
-2.0
-2.0
-2.03448276
-2.03448276
-2.03448276
-2.06896552
-2.06896552
-2.06896552
-2.06896552
-2.10344828
-2.10344828
-2.10344828
-2.13793103
-2.13793103
-2.17241379
-2.17241379
-2.17241379
-2.20689655
-2.20689655
-2.24137931
-2.24137931
-2.27586207
-2.27586207
-2.31034483
-2.31034483
-2.31034483
-2.31034483
-2.34482759
-2.34482759
-2.34482759
-2.37931034
-2.37931034
-2.37931034
-2.4137931
-2.4137931
-2.44827586
-2.44827586
-2.44827586
-2.48275862
-2.48275862
-2.51724138
-2.51724138
-2.51724138
-2.55172414
-2.55172414
-2.55172414
-2.5862069
-2.5862069
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.62068966
-2.5862069
-2.5862069
-2.5862069
-2.5862069
-2.5862069
-2.55172414
-2.55172414
-2.55172414
-2.51724138
-2.51724138
-2.51724138
-2.51724138
-2.48275862
-2.48275862
-2.44827586
-2.44827586
-2.4137931
-2.37931034
-2.34482759
-2.31034483
-2.27586207
-2.24137931
-2.20689655
-2.13793103
-2.10344828
-2.03448276
-2.0
-1.93103448
-1.89655172
-1.82758621
-1.79310345
