"mV"
0.31730769
0.30769231
0.30769231
0.30769231
0.30769231
0.31730769
0.32692308
0.33653846
0.34615385
0.35576923
0.36538462
0.36538462
0.375
0.375
0.375
0.36538462
0.35576923
0.34615385
0.32692308
0.30769231
0.28846154
0.25961538
0.23076923
0.20192308
0.17307692
0.14423077
0.11538462
0.07692308
0.04807692
0.01923077
-0.00961538
-0.03846154
-0.06730769
-0.09615385
-0.125
-0.15384615
-0.17307692
-0.18269231
-0.20192308
-0.20192308
-0.20192308
-0.20192308
-0.18269231
-0.17307692
-0.16346154
-0.15384615
-0.14423077
-0.14423077
-0.14423077
-0.14423077
-0.15384615
-0.16346154
-0.17307692
-0.18269231
-0.20192308
-0.21153846
-0.23076923
-0.25
-0.25961538
-0.27884615
-0.29807692
-0.30769231
-0.31730769
-0.33653846
-0.34615385
-0.35576923
-0.36538462
-0.375
-0.38461538
-0.39423077
-0.40384615
-0.41346154
-0.43269231
-0.44230769
-0.45192308
-0.47115385
-0.48076923
-0.49038462
-0.5
-0.50961538
-0.51923077
-0.52884615
-0.53846154
-0.54807692
-0.55769231
-0.56730769
-0.57692308
-0.58653846
-0.59615385
-0.60576923
-0.61538462
-0.625
-0.64423077
-0.65384615
-0.66346154
-0.67307692
-0.68269231
-0.69230769
-0.70192308
-0.71153846
-0.72115385
-0.72115385
-0.73076923
-0.74038462
-0.75
-0.75
-0.75961538
-0.75961538
-0.76923077
-0.77884615
-0.77884615
-0.78846154
-0.78846154
-0.79807692
-0.79807692
-0.79807692
-0.79807692
-0.79807692
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.81730769
-0.81730769
-0.81730769
-0.81730769
-0.81730769
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.80769231
-0.81730769
-0.81730769
-0.81730769
-0.81730769
-0.81730769
-0.82692308
-0.82692308
-0.82692308
-0.82692308
-0.82692308
-0.82692308
-0.82692308
-0.83653846
-0.83653846
-0.83653846
-0.83653846
-0.84615385
-0.84615385
-0.84615385
-0.84615385
-0.84615385
-0.84615385
-0.84615385
-0.84615385
-0.83653846
-0.83653846
-0.82692308
-0.82692308
-0.81730769
-0.80769231
-0.79807692
-0.78846154
-0.76923077
-0.75961538
-0.75
-0.73076923
-0.72115385
-0.70192308
-0.69230769
-0.67307692
-0.66346154
-0.65384615
-0.63461538
-0.625
-0.60576923
-0.58653846
-0.57692308
-0.55769231
-0.54807692
-0.52884615
-0.50961538
-0.49038462
-0.47115385
-0.45192308
-0.43269231
-0.41346154
-0.39423077
-0.375
-0.35576923
-0.33653846
-0.31730769
-0.29807692
-0.28846154
-0.26923077
-0.25
-0.23076923
-0.21153846
-0.19230769
-0.17307692
-0.15384615
-0.13461538
-0.11538462
-0.09615385
-0.07692308
-0.05769231
-0.03846154
-0.01923077
-0.00961538
0.00961538
0.02884615
0.03846154
0.05769231
0.06730769
0.08653846
0.09615385
0.11538462
0.125
0.14423077
0.15384615
0.17307692
0.18269231
0.20192308
0.21153846
0.22115385
0.24038462
0.25
0.25
0.25961538
0.26923077
0.27884615
0.27884615
0.28846154
0.28846154
0.28846154
0.28846154
0.27884615
0.27884615
0.27884615
0.26923077
0.25961538
0.25
0.24038462
0.23076923
0.23076923
0.22115385
0.21153846
0.20192308
0.19230769
0.19230769
0.18269231
0.18269231
0.17307692
0.17307692
0.16346154
0.15384615
0.15384615
0.14423077
0.13461538
0.125
0.11538462
0.10576923
0.08653846
0.07692308
0.06730769
0.04807692
0.03846154
0.02884615
0.00961538
0.0
-0.00961538
-0.01923077
-0.02884615
-0.03846154
-0.04807692
-0.04807692
-0.05769231
-0.06730769
-0.07692308
-0.08653846
-0.09615385
-0.10576923
-0.11538462
-0.125
-0.13461538
-0.15384615
-0.16346154
-0.17307692
-0.18269231
-0.19230769
-0.21153846
-0.22115385
-0.23076923
-0.24038462
-0.25
-0.25961538
-0.26923077
-0.28846154
-0.29807692
-0.30769231
