"mV"
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
-0.576
-0.192
-0.192
-0.192
-0.192
-0.576
-0.576
-0.576
